station_id,name,address,lat,lon,is_virtual_station,capacity,points_of_interests,public_tansport,nearest_beach,distance_to_beach_m,rent_num,depo_num,night_rent_num,morning_rent_num,afternoon_rent_num,evening_rent_num,rent_num_right,bilans
3910,GDA082,"Wyzwolenia 28, 80-537 Gdańsk",54.4002698,18.6614674,true,10,1,2,Plaza Brzezno - Molo,2818.3037696909996,5676,5788,566,1975,2427,785,5676,112
3911,GDA083,"Wolności 8, 80-538 Gdańsk",54.3994049,18.6693607,true,10,2,3,Plaza Brzezno - Molo,3308.600308589508,4230,4584,320,1333,1987,635,4230,354
3912,GDA084,"Ks. Mariana Góreckiego 3, 80-544 Gdańsk",54.4008559,18.671317,true,10,2,1,Plaza Brzezno - Molo,3348.886073115877,3752,2731,173,1345,1922,361,3752,-1021
3913,GDA085,"Starowiejska 17, 80-534 Gdańsk",54.3890595,18.6495517,true,10,0,0,Plaza Brzezno - Molo,3177.1445443232133,7225,6817,759,2082,3253,1273,7225,-408
3914,GDA086,"Pokoleń Lechii Gdańsk 1, 80-560 Gdańsk",54.3906251,18.6428542,true,10,1,0,Plaza Brzezno - Molo,2820.0527725533057,4110,3915,191,1210,2013,843,4110,-195
3915,GDA087,"Żaglowa 11, 80-560 Gdańsk",54.38635802401379,18.636422356431808,true,500,1,0,Plaza Brzezno - Molo,3127.9662751900837,6621,6297,170,1439,3899,1222,6621,-324
3916,GDA088,"Narwicka 2G, 80-557 Gdańsk",54.3823482,18.6378922,true,10,0,2,Plaza Brzezno - Molo,3583.5627659077218,6821,6388,365,1289,4487,805,6821,-433
3917,GDA089,"Czarny Dwór 18, 80-365 Gdańsk",54.4076244,18.6148341,true,10,1,1,Plaza Brzezno - Molo,910.7103244687945,11571,11091,564,3112,5886,2130,11571,-480
3918,GDA090,"Jelitkowski Dwór 17, 80-365 Gdańsk",54.4073669,18.6101659,true,10,0,0,Plaza Brzezno - Molo,1155.4921255304046,5121,4997,593,1775,2220,611,5121,-124
3919,GDA091,"Kołobrzeska 56A, 80-394 Gdańsk",54.4066122,18.6059394,true,10,1,1,Plaza Brzezno - Molo,1427.8780934320903,8002,7887,1090,2578,3333,1201,8002,-115
3920,GDA092,"Olsztyńska 2b, 80-395 Gdańsk",54.404969,18.6044096,true,10,3,0,Plaza Brzezno - Molo,1613.532023157493,6165,6057,656,2217,2607,853,6165,-108
3921,GDA093,"Kołobrzeska 42A, 80-391 Gdańsk",54.4048229,18.5969398,true,10,0,2,Plaza Brzezno - Molo,2030.243905857802,7562,7505,914,2382,3460,956,7562,-57
3922,GDA094,"Aleja Rzeczypospolitej 25, 80-463 Gdańsk",54.4000381,18.5954995,true,10,0,4,Plaza Brzezno - Molo,2405.3112053092254,4187,3937,772,1341,1525,625,4187,-250
3923,GDA095,"Aleja Jana Pawła II 25C, 80-462 Gdańsk",54.4045064,18.6123297,true,10,1,1,Plaza Brzezno - Molo,1280.1990549615225,4551,4388,517,1302,2052,770,4551,-163
3924,GDA096,"Janusza Meissnera 4, 80-462 Gdańsk",54.3999566,18.6064973,true,10,1,1,Plaza Brzezno - Molo,1911.3702876825353,7532,7317,774,2680,3227,1004,7532,-215
3925,GDA097,"Aleja Jana Pawła II 3b, 80-462 Gdańsk",54.397234,18.6045205,true,10,0,0,Plaza Brzezno - Molo,2231.102662508421,5908,5684,593,1922,2557,944,5908,-224
3926,GDA098,"Aleja Jana Pawła II 1e, 80-462 Gdańsk",54.3970874,18.5978985,true,10,0,2,Plaza Brzezno - Molo,2515.1924322806694,5954,5821,710,1769,2467,1125,5954,-133
3927,GDA099,"aleja Jana Pawła II 48, 80-462 Gdańsk",54.4025041,18.6108344,true,10,2,0,Plaza Brzezno - Molo,1516.6795102247852,5993,5854,453,2277,2651,779,5993,-139
3928,GDA100,"Zbigniewa Burzyńskiego 1, 80-462 Gdańsk",54.399374,18.607348,true,10,1,0,Plaza Brzezno - Molo,1931.1706971366011,5731,5542,737,1822,2582,747,5731,-189
3929,GDA101,"Zbigniewa Burzyńskiego 6H, 80-462 Gdańsk",54.3957092,18.603511,true,10,0,0,Plaza Brzezno - Molo,2407.662976755741,9504,9443,1209,2799,4157,1555,9504,-61
3930,GDA102,"Kombatantów 1G, 80-464 Gdańsk",54.3966953,18.6119055,true,10,0,0,Plaza Brzezno - Molo,2048.325142132298,3333,3171,441,1205,1329,465,3333,-162
3931,GDA103,"Leszczyńskich 5A, 80-464 Gdańsk",54.3943767,18.614148,true,10,0,1,Plaza Brzezno - Molo,2239.9842778195634,5194,5097,872,1735,2083,661,5194,-97
3932,GDA104,"Konstantego Ciołkowskiego 1A, 80-414 Gdańsk",54.3920442,18.6168327,true,10,1,0,Plaza Brzezno - Molo,2448.0355706457403,10604,10562,1683,3127,4479,1592,10604,-42
3933,GDA105,"aleja Rzeczypospolitej 33, 80-463 Gdańsk",54.3898412,18.6087667,true,10,1,2,Plaza Brzezno - Molo,2830.980790704145,17673,17635,1047,5137,8592,3256,17673,-38
3934,GDA106,"Pilotów 23E, 80-460 Gdańsk",54.3962212,18.5892784,true,10,2,2,Plaza Brzezno - Molo,2986.208649441831,7247,6516,1290,2272,2862,942,7247,-731
3935,GDA107,"Startowa 13K, 80-461 Gdańsk",54.3971784,18.596894,true,10,1,2,Plaza Brzezno - Molo,2552.780216655116,5551,5361,689,1477,2532,939,5551,-190
3936,GDA108,"Startowa 5A, 80-462 Gdańsk",54.393505,18.5994117,true,10,3,0,Plaza Brzezno - Molo,2760.7842379100316,5405,5189,609,1885,2258,797,5405,-216
3937,GDA109,"Pilotów 6A, 80-460 Gdańsk",54.390708,18.5965129,true,10,2,0,Plaza Brzezno - Molo,3122.903156270796,5530,5197,577,1664,2452,937,5530,-333
3938,GDA110,"Pilotów 12A/32, 80-460 Gdańsk",54.3921138,18.5900393,true,10,1,0,Plaza Brzezno - Molo,3266.6502771402265,5103,4933,436,1605,2169,999,5103,-170
3939,GDA111,"Hynka 59, 80-465 Gdańsk",54.3893996,18.5937191,true,10,5,2,Plaza Brzezno - Molo,3346.826672217916,12960,12575,990,3304,6150,2770,12960,-385
3940,GDA112,"Dywizjonu 303 5K, 80-462 Gdańsk",54.389994,18.597972,true,10,0,0,Plaza Brzezno - Molo,3135.400513706791,3928,3809,509,1181,1800,498,3928,-119
3941,GDA113,"Dywizjonu 303 5A, 80-462 Gdańsk",54.3911144,18.6006875,true,10,2,0,Plaza Brzezno - Molo,2936.077724032541,2581,2321,428,771,1058,370,2581,-260
3942,GDA114,"Dywizjonu 303 33G, 80-462 Gdańsk",54.3911939,18.6007008,true,10,2,0,Plaza Brzezno - Molo,2928.097525959689,1881,1524,327,613,687,292,1881,-357
3943,GDA115,"Jana Nagórskiego 7A, 80-463 Gdańsk",54.3921351,18.6053414,true,10,2,3,Plaza Brzezno - Molo,2688.8901679851083,2932,2763,437,1008,1163,401,2932,-169
3944,GDA116,"Skarżyńskiego 5F, 80-463 Gdańsk",54.3886618,18.6050708,true,10,0,0,Plaza Brzezno - Molo,3044.258446595373,3195,3073,488,925,1398,450,3195,-122
3945,GDA117,"Aleja Grunwaldzka 309, 80-309 Gdańsk",54.3942309,18.581392,true,10,1,1,Plaza Brzezno - Molo,3522.255143001334,14159,13703,422,3722,7903,2304,14159,-456
3946,GDA118,"Wita Stwosza 73, 80-308 Gdańsk",54.3912591,18.5778401,true,10,1,7,Plaza Brzezno - Molo,3908.216932674043,7789,7500,751,2210,3605,1436,7789,-289
3947,GDA119,"Abrahama 38, 80-307 Gdańsk",54.389862,18.5685209,true,10,2,2,Plaza Jelitkowo,4460.959327977408,2828,2750,494,874,1247,294,2828,-78
3948,GDA120,"Polanki 99, 80-302 Gdańsk",54.3898555,18.5738951,true,10,0,1,Plaza Brzezno - Molo,4204.780502838053,3887,3766,509,1347,1643,529,3887,-121
3949,GDA121,"płk. Wilka-Krzyżanowskiego 2a, 80-271 Gdańsk",54.3886109,18.5810215,true,10,0,4,Plaza Brzezno - Molo,3952.8837828841515,5310,5180,548,1758,2062,1100,5310,-130
3950,GDA122,"Bernarda Chrzanowskiego 64D, 80-289 Gdańsk",54.3867775,18.5782197,true,10,1,2,Plaza Brzezno - Molo,4225.265970926695,1747,1571,158,635,791,189,1747,-176
3951,GDA123,"Piotra Norblina 11A, 80-304 Gdańsk",54.3867877,18.5722504,true,10,0,0,Plaza Brzezno - Molo,4506.369110117639,1953,1841,243,846,715,178,1953,-112
3952,GDA124,"Piotra Michałowskiego 48, 80-300 Gdańsk",54.3854283,18.5697635,true,10,0,0,Plaza Brzezno - Molo,4727.133947599621,3580,3542,586,1408,1317,329,3580,-38
