station_id,name,address,lat,lon,capacity,points_of_interests,public_tansport,nearest_beach,distance_to_beach_m,rent_num,depo_num,night_rent_num,morning_rent_num,afternoon_rent_num,evening_rent_num,bilans,total_activity,turnover_rate,morning_ratio,evening_ratio,afternoon_ratio
3930,GDA102,"Kombatantów 1G, 80-464 Gdańsk",54.3966953,18.6119055,10,0,0,Plaza Brzezno - Molo,2048.325142132298,3333,3171,441,1205,1329,465,-162,6504,650.4,0.3615361536153615,0.1395139513951395,0.39873987398739874
3931,GDA103,"Leszczyńskich 5A, 80-464 Gdańsk",54.3943767,18.614148,10,0,1,Plaza Brzezno - Molo,2239.984277819563,5194,5097,872,1735,2083,661,-97,10291,1029.1,0.3340392760877936,0.12726222564497497,0.40103966114747785
3932,GDA104,"Konstantego Ciołkowskiego 1A, 80-414 Gdańsk",54.3920442,18.6168327,10,1,0,Plaza Brzezno - Molo,2448.0355706457403,10604,10562,1683,3127,4479,1592,-42,21166,2116.6,0.29488872123726895,0.15013202565069786,0.4223877781969068
3933,GDA105,"aleja Rzeczypospolitej 33, 80-463 Gdańsk",54.3898412,18.6087667,10,1,2,Plaza Brzezno - Molo,2830.980790704145,17673,17635,1047,5137,8592,3256,-38,35308,3530.8,0.29066938267413567,0.18423583998189327,0.4861653369546766
3934,GDA106,"Pilotów 23E, 80-460 Gdańsk",54.3962212,18.5892784,10,2,2,Plaza Brzezno - Molo,2986.208649441831,7247,6516,1290,2272,2862,942,-731,13763,1376.3,0.31350903822271287,0.12998482130536773,0.3949220367048434
3935,GDA107,"Startowa 13K, 80-461 Gdańsk",54.3971784,18.596894,10,1,2,Plaza Brzezno - Molo,2552.780216655116,5551,5361,689,1477,2532,939,-190,10912,1091.2,0.266078184110971,0.1691587101423167,0.45613402990452173
3936,GDA108,"Startowa 5A, 80-462 Gdańsk",54.393505,18.5994117,10,3,0,Plaza Brzezno - Molo,2760.7842379100316,5405,5189,609,1885,2258,797,-216,10594,1059.4,0.34875115633672527,0.14745605920444033,0.4177613320999075
3937,GDA109,"Pilotów 6A, 80-460 Gdańsk",54.390708,18.5965129,10,2,0,Plaza Brzezno - Molo,3122.903156270796,5530,5197,577,1664,2452,937,-333,10727,1072.7,0.30090415913200724,0.1694394213381555,0.4433996383363472
3938,GDA110,"Pilotów 12A/32, 80-460 Gdańsk",54.3921138,18.5900393,10,1,0,Plaza Brzezno - Molo,3266.6502771402265,5103,4933,436,1605,2169,999,-170,10036,1003.6,0.31452087007642565,0.19576719576719576,0.42504409171075835
3939,GDA111,"Hynka 59, 80-465 Gdańsk",54.3893996,18.5937191,10,5,2,Plaza Brzezno - Molo,3346.826672217916,12960,12575,990,3304,6150,2770,-385,25535,2553.5,0.25493827160493826,0.21373456790123457,0.47453703703703703
3940,GDA112,"Dywizjonu 303 5K, 80-462 Gdańsk",54.389994,18.597972,10,0,0,Plaza Brzezno - Molo,3135.400513706791,3928,3809,509,1181,1800,498,-119,7737,773.7,0.3006619144602851,0.12678207739307534,0.45824847250509165
3941,GDA113,"Dywizjonu 303 5A, 80-462 Gdańsk",54.3911144,18.6006875,10,2,0,Plaza Brzezno - Molo,2936.077724032541,2581,2321,428,771,1058,370,-260,4902,490.2,0.29872142580395195,0.1433552886478109,0.4099186361875242
3942,GDA114,"Dywizjonu 303 33G, 80-462 Gdańsk",54.3911939,18.6007008,10,2,0,Plaza Brzezno - Molo,2928.097525959689,1881,1524,327,613,687,292,-357,3405,340.5,0.3258904837852206,0.15523657628920787,0.3652312599681021
3943,GDA115,"Jana Nagórskiego 7A, 80-463 Gdańsk",54.3921351,18.6053414,10,2,3,Plaza Brzezno - Molo,2688.8901679851083,2932,2763,437,1008,1163,401,-169,5695,569.5,0.34379263301500684,0.13676671214188268,0.3966575716234652
3944,GDA116,"Skarżyńskiego 5F, 80-463 Gdańsk",54.3886618,18.6050708,10,0,0,Plaza Brzezno - Molo,3044.258446595373,3195,3073,488,925,1398,450,-122,6268,626.8,0.2895148669796557,0.14084507042253522,0.4375586854460094
3945,GDA117,"Aleja Grunwaldzka 309, 80-309 Gdańsk",54.3942309,18.581392,10,1,1,Plaza Brzezno - Molo,3522.255143001334,14159,13703,422,3722,7903,2304,-456,27862,2786.2,0.2628716717282294,0.16272335616922098,0.5581608870682958
3946,GDA118,"Wita Stwosza 73, 80-308 Gdańsk",54.3912591,18.5778401,10,1,7,Plaza Brzezno - Molo,3908.216932674043,7789,7500,751,2210,3605,1436,-289,15289,1528.9,0.283733470278598,0.1843625625882655,0.4628321992553601
3947,GDA119,"Abrahama 38, 80-307 Gdańsk",54.389862,18.5685209,10,2,2,Plaza Jelitkowo,4460.959327977408,2828,2750,494,874,1247,294,-78,5578,557.8,0.30905233380480907,0.10396039603960396,0.44094766619519093
3948,GDA120,"Polanki 99, 80-302 Gdańsk",54.3898555,18.5738951,10,0,1,Plaza Brzezno - Molo,4204.780502838053,3887,3766,509,1347,1643,529,-121,7653,765.3,0.3465397478775405,0.13609467455621302,0.4226910213532287
3949,GDA121,"płk. Wilka-Krzyżanowskiego 2a, 80-271 Gdańsk",54.3886109,18.5810215,10,0,4,Plaza Brzezno - Molo,3952.883782884151,5310,5180,548,1758,2062,1100,-130,10490,1049,0.3310734463276836,0.2071563088512241,0.38832391713747644
3950,GDA122,"Bernarda Chrzanowskiego 64D, 80-289 Gdańsk",54.3867775,18.5782197,10,1,2,Plaza Brzezno - Molo,4225.265970926695,1747,1571,158,635,791,189,-176,3318,331.8,0.363480251860332,0.10818546078992558,0.4527761877504293
3951,GDA123,"Piotra Norblina 11A, 80-304 Gdańsk",54.3867877,18.5722504,10,0,0,Plaza Brzezno - Molo,4506.369110117639,1953,1841,243,846,715,178,-112,3794,379.4,0.43317972350230416,0.09114183307731695,0.36610343061955963
3952,GDA124,"Piotra Michałowskiego 48, 80-300 Gdańsk",54.3854283,18.5697635,10,0,0,Plaza Brzezno - Molo,4727.133947599621,3580,3542,586,1408,1317,329,-38,7122,712.2,0.39329608938547483,0.09189944134078212,0.36787709497206705
3953,GDA125,"Aleja Grunwaldzka 232/4, 80-266 Gdańsk",54.3893661,18.5875447,10,1,0,Plaza Brzezno - Molo,3601.446496554709,10398,10043,488,3365,5352,1402,-355,20441,2044.1,0.32361992690902097,0.13483362185035583,0.5147143681477208
3954,GDA126,"Braci Lewoniewskich 2a, 80-465 Gdańsk",54.3870902,18.5920846,10,2,2,Plaza Brzezno - Molo,3616.903118059927,7116,6955,255,1517,3876,1599,-161,14071,1407.1,0.2131815626756605,0.22470489038785835,0.5446880269814502
3955,GDA127,"Karola Szymanowskiego 2, 80-280 Gdańsk",54.3861257,18.592266,10,1,1,Plaza Brzezno - Molo,3698.2516597822737,10890,10577,722,3948,4867,1526,-313,21467,2146.7,0.362534435261708,0.1401285583103765,0.44692378328741966
3957,GDA129,"Bernarda Chrzanowskiego 38, 80-278 Gdańsk",54.384644,18.581958,10,1,0,Plaza Brzezno - Molo,4235.075255299174,3116,3008,314,1161,1300,424,-108,6124,612.4,0.3725930680359435,0.13607188703465983,0.417201540436457
3958,GDA130,"Karola Szymanowskiego 14, 80-280 Gdańsk",54.3838928,18.5883165,10,2,0,Plaza Brzezno - Molo,4048.058937050578,15102,14925,1370,4531,6945,2538,-177,30027,3002.7,0.3000264865580718,0.16805721096543505,0.4598728645212555
3959,GDA131,"prof. Witolda Andruszkiewicza 5, 80-601 Gdańsk",54.36695895343297,18.692842698375728,10,1,0,Plaza Stogi,2444.508288988432,583,482,4,57,507,17,-101,1065,106.5,0.09777015437392796,0.029159519725557463,0.869639794168096
3960,GDA132,"Juliusza Słowackiego 29/87, 80-257 Gdańsk",54.3807519,18.5881958,10,3,1,Plaza Brzezno - Molo,4342.109866425678,13464,13249,1240,4235,6135,2068,-215,26713,2671.3,0.3145424836601307,0.15359477124183007,0.4556595365418895
3961,GDA133,"Partyzantów 72/82, 80-254 Gdańsk",54.3790489,18.5885755,10,0,1,Plaza Brzezno - Molo,4489.879308472373,5799,5606,558,2148,2715,543,-193,11405,1140.5,0.37040869115364716,0.09363683393688567,0.46818416968442833
3962,GDA134,"Róży Ostrowskiej 74, 80-001 Gdańsk",54.3786056,18.5869609,10,0,1,Plaza Brzezno - Molo,4586.570549094383,1456,1308,67,719,660,42,-148,2764,276.4,0.49381868131868134,0.028846153846153848,0.4532967032967033
3963,GDA135,"Partyzantów 103, 80-254 Gdańsk",54.3784701,18.5839192,10,1,0,Plaza Brzezno - Molo,4706.209881011935,8935,8787,1439,2717,3873,1113,-148,17722,1772.2,0.3040850587576945,0.12456631225517627,0.43346390598768886
3964,GDA136,"Srebrniki 5, 80-282 Gdańsk",54.3767013,18.5804027,10,1,0,Plaza Brzezno - Molo,4997.0544235654315,2951,2832,207,1153,1456,183,-119,5783,578.3,0.3907150118603863,0.062012876990850556,0.4933920704845815
3965,GDA137,"Juliusza Słowackiego 89, 80-283 Gdańsk",54.3772656,18.5718838,10,0,3,Plaza Brzezno - Molo,5282.785042031698,4430,4202,609,1396,1960,573,-228,8632,863.2,0.31512415349887135,0.12934537246049663,0.44243792325056436
3966,GDA138,"Góralska 51A, 80-292 Gdańsk",54.380102,18.5599233,10,0,2,Plaza Brzezno - Molo,5596.877201435133,3648,3588,928,1096,1437,301,-60,7236,723.6,0.30043859649122806,0.0825109649122807,0.3939144736842105
3967,GDA139,"Góralska 13B, 80-292 Gdańsk",54.3765635,18.5648296,10,1,0,Plaza Brzezno - Molo,5644.565680902323,3423,3255,553,1138,1414,434,-168,6678,667.8,0.3324569091440257,0.12678936605316973,0.4130879345603272
3968,GDA140,"Mazowiecka 1, 80-292 Gdańsk",54.374532,18.5669034,10,1,2,Plaza Brzezno - Molo,5723.267032557541,6037,5852,766,1854,2629,897,-185,11889,1188.9,0.30710617856551264,0.14858373364253769,0.4354811992711612
3969,GDA141,"Jerzego Waldorffa 3, 80-283 Gdańsk",54.3669795,18.5490937,10,0,1,Plaza Brzezno - Molo,7119.153749877779,1329,1283,197,435,571,137,-46,2612,261.2,0.327313769751693,0.10308502633559068,0.4296463506395786
3970,GDA142,"Potokowa 25, 80-283 Gdańsk",54.3626549,18.5586863,10,0,0,Plaza Brzezno - Molo,7087.207355333203,3413,3496,289,1427,1411,333,83,6909,690.9,0.4181072370348667,0.09756812188690302,0.41341927922648697
3971,GDA143,"Rakoczego 7, 80-288 Gdańsk",54.3649788,18.5729407,10,0,5,Plaza Brzezno - Molo,6352.917876348953,5094,4884,411,1778,2388,627,-210,9978,997.8,0.3490380840204162,0.12308598351001178,0.46878680800942285
3972,GDA144,Jana Kilińskiego 35,54.3863544,18.6057714,10,3,0,Plaza Brzezno - Molo,3262.711267960276,5746,5601,526,1779,2556,1028,-145,11347,1134.7,0.30960668290985033,0.17890706578489385,0.4448311869126349
3973,GDA145,Aleja Legionów 15,54.3875896,18.6107299,10,0,2,Plaza Brzezno - Molo,3026.3719832920456,5623,5406,690,1635,2585,942,-217,11029,1102.9,0.29077005157389296,0.1675262315489952,0.4597190112039836
3974,GDA146,Tadeusza Kościuszki 80A,54.3882076,18.6169725,10,1,0,Plaza Brzezno - Molo,2865.6758254219662,9162,9075,1256,3226,3682,1246,-87,18237,1823.7,0.3521065269591792,0.1359965073128138,0.4018773193625846
3975,GDA147,Aleja Generała Józefa Hallera 165,54.3882139,18.6228009,10,0,3,Plaza Brzezno - Molo,2825.909781397897,19456,19925,2167,5846,8870,3055,469,39381,3938.1,0.30047286184210525,0.15702097039473684,0.45590049342105265
3976,GDA148,"Racławicka 17C, 80-407 Gdańsk",54.3870641,18.62887,10,0,0,Plaza Brzezno - Molo,2965.664649661582,9502,9513,1650,3106,3894,1127,11,19015,1901.5,0.32687855188381393,0.11860660913491897,0.4098084613765523
3977,GDA149,Bolesława Chrobrego 27,54.3858291,18.6164044,10,3,0,Plaza Brzezno - Molo,3132.5796507493696,4408,4313,592,1720,1754,495,-95,8721,872.1,0.39019963702359345,0.11229582577132487,0.39791288566243194
3978,GDA150,"Jana Pestalozziego 1, 80-445 Gdańsk",54.384664,18.6092919,10,1,0,Plaza Brzezno - Molo,3364.693630985246,4575,4473,495,1431,1976,756,-102,9048,904.8,0.31278688524590165,0.16524590163934427,0.43191256830601094
3979,GDA151,"Nad Stawem 8, 80-452 Gdańsk",54.383761,18.606117,10,3,0,Plaza Brzezno - Molo,3524.613862375467,14635,14529,729,3527,7574,3072,-106,29164,2916.4,0.24099760847283908,0.20990775538093612,0.5175264776221387
3980,GDA152,"Jana Kilińskiego 2, 80-001 Gdańsk",54.3817683,18.6065998,10,0,5,Plaza Brzezno - Molo,3724.2136942850207,7471,6363,569,2001,3577,1498,-1108,13834,1383.4,0.26783563110694686,0.20050863338241198,0.47878463391781556
3981,GDA153,"Jana Kilińskiego 2, Gdańsk",54.38160126357985,18.60715160906335,10,1,1,Plaza Brzezno - Molo,3731.007359015593,14934,13388,1110,3612,7475,3059,-1546,28322,2832.2,0.24186420249096022,0.20483460559796438,0.5005356903709656
3982,GDA154,Joachima Lelewela 18A,54.3831607,18.6144484,10,4,3,Plaza Brzezno - Molo,3447.028983943927,8586,8259,847,2570,3924,1324,-327,16845,1684.5,0.29932448171441883,0.1542045189843932,0.4570230607966457
3983,GDA155,"Danusi 4D, 80-434 Gdańsk",54.3810278,18.6136476,10,6,0,Plaza Brzezno - Molo,3689.7197199031984,7977,7768,826,2508,3713,1132,-209,15745,1574.5,0.31440391124482886,0.1419079854581923,0.465463206719318
3984,GDA156,"Aleja Grunwaldzka 141, 80-264 Gdańsk",54.382873,18.5985451,10,1,5,Plaza Brzezno - Molo,3806.715030480096,38784,37117,1283,9589,22190,6557,-1667,75901,7590.1,0.2472411303630363,0.16906456270627063,0.5721431518151815
3985,GDA157,Romana Dmowskiego 11C,54.3812316,18.6054209,10,1,12,Plaza Brzezno - Molo,3805.000857115787,12994,11453,1449,3536,5872,2305,-1541,24447,2444.7,0.27212559642912115,0.17738956441434509,0.45190087732799755
3986,GDA158,Klonowa 4D,54.3810553,18.6052818,10,1,10,Plaza Brzezno - Molo,3826.46494978545,12101,11347,953,3308,6074,2093,-754,23448,2344.8,0.2733658375340881,0.17296091232129576,0.5019419882654326
3987,GDA159,"Aleja Grunwaldzka 117, 80-244 Gdańsk",54.3800692,18.6036406,10,3,2,Plaza Brzezno - Molo,3965.166262606016,14863,14274,781,4336,7677,2300,-589,29137,2913.7,0.2917311444526677,0.15474668640247594,0.5165175267442643
3988,GDA160,Aleja Grunwaldzka 122,54.379909,18.6024964,10,0,2,Plaza Brzezno - Molo,4007.578379065556,4754,4170,331,1196,2478,818,-584,8924,892.4,0.2515776188472865,0.17206562894404712,0.5212452671434581
3989,GDA161,"Obywatelska 1, 80-259 Gdańsk",54.3807591,18.5936781,10,3,0,Plaza Brzezno - Molo,4160.375239255112,4332,3977,386,1176,2086,743,-355,8309,830.9,0.27146814404432135,0.17151431209602955,0.48153277931671284
3990,GDA162,Partyzantów 59,54.3790935,18.5952564,10,1,0,Plaza Brzezno - Molo,4277.822556893892,5070,4678,610,1625,2321,597,-392,9748,974.8,0.32051282051282054,0.11775147928994083,0.45779092702169627
3991,GDA163,"Partyzantów 29, 80-254 Gdańsk",54.3784965,18.6006421,10,0,0,Plaza Brzezno - Molo,4197.382121042213,6020,5731,849,2011,2566,680,-289,11751,1175.1,0.3340531561461794,0.11295681063122924,0.4262458471760797
3992,GDA164,Partyzantów 13C,54.3781091,18.6036896,10,2,0,Plaza Brzezno - Molo,4169.813363118484,3058,2936,172,944,1530,470,-122,5994,599.4,0.30869849574885544,0.15369522563767168,0.5003270111183781
3993,GDA165,"Brzozowa 1, 80-243 Gdańsk",54.3796897,18.6072603,10,5,0,Plaza Brzezno - Molo,3932.304512094201,5040,4723,293,1482,2389,1003,-317,9763,976.3,0.29404761904761906,0.1990079365079365,0.4740079365079365
3994,GDA166,"Romana Dmowskiego 17, 80-243 Gdańsk",54.3786475,18.6076413,10,7,3,Plaza Brzezno - Molo,4036.883533377515,7564,6730,383,2182,3781,1345,-834,14294,1429.4,0.2884717080909572,0.17781597038603913,0.49986779481755683
3995,GDA167,"Aleja Grunwaldzka 92, 80-244 Gdańsk",54.3778801,18.607229,10,6,5,Plaza Brzezno - Molo,4126.2537285079525,17013,15775,537,5074,9033,2786,-1238,32788,3278.8,0.29824252042555693,0.16375712690295657,0.5309469229412802
3996,GDA168,"Aleja Grunwaldzka 78, 80-244 Gdańsk",54.37741252771667,18.608731177632336,10,3,1,Plaza Brzezno - Molo,4151.454130046372,11645,11031,370,3209,6569,1702,-614,22676,2267.6,0.2755689136968656,0.14615714899098325,0.5641047659939888
3997,GDA169,Aleja Grunwaldzka 59,54.3771223,18.6110659,10,2,0,Plaza Brzezno - Molo,4148.596030833982,7889,6918,507,2293,4004,1274,-971,14807,1480.7,0.29065787805805554,0.16149068322981366,0.5075421472937001
3998,GDA170,Aleja Grunwaldzka 62,54.3766916,18.6113386,10,4,0,Plaza Brzezno - Molo,4191.838460982058,4158,3287,239,1345,2066,582,-871,7445,744.5,0.32347282347282347,0.13997113997113997,0.49687349687349686
3999,GDA171,Stefana Batorego 2C,54.3747027,18.605363,10,0,0,Plaza Brzezno - Molo,4499.119972957454,9018,8820,666,3009,4104,1386,-198,17838,1783.8,0.333666001330672,0.1536926147704591,0.4550898203592814
4000,GDA172,Adama Mickiewicza 24,54.3832844,18.6225117,10,1,2,Plaza Brzezno - Molo,3374.362316399251,11572,11241,1175,3753,5140,1825,-331,22813,2281.3,0.3243173176633253,0.15770826132042862,0.44417559626685105
4001,GDA173,"Mikołaja Reja 34, 80-557 Gdańsk",54.37943677352865,18.631608086421323,10,2,0,Plaza Brzezno - Molo,3828.116648244442,8011,7506,720,2357,4179,890,-505,15517,1551.7,0.2942204468855324,0.11109724129322182,0.5216577206341281
4002,GDA174,"Stanisława Wyspiańskiego 20a, 80-434 Gdańsk",54.3789441,18.6161891,10,2,0,Plaza Brzezno - Molo,3891.501516455475,7846,7642,730,3089,3006,1162,-204,15488,1548.8,0.3937037981136885,0.14810094315574815,0.3831251593168494
4003,GDA175,"Stanisława Wyspiańskiego 5A, 80-432 Gdańsk",54.3776101,18.6191375,18,1,0,Plaza Brzezno - Molo,4017.696895450754,7288,6934,761,2588,2916,1221,-354,14222,790.1111111111111,0.35510428100987923,0.1675356750823271,0.40010976948408344
4004,GDA176,Aleja Generała Józefa Hallera 17,54.3764376,18.6239194,10,1,3,Plaza Brzezno - Molo,4133.519685975842,5264,5001,374,1694,2464,873,-263,10265,1026.5,0.32180851063829785,0.1658434650455927,0.46808510638297873
4005,GDA177,"Kliniczna 1b, 80-402 Gdańsk",54.3757278,18.6265248,10,0,2,Plaza Brzezno - Molo,4214.470070391643,4671,4163,743,1293,2130,614,-508,8834,883.4,0.27681438664097624,0.1314493684435881,0.45600513808606297
4006,GDA178,"Kliniczna 2A, 80-402 Gdańsk",54.3745445,18.6271898,10,0,3,Plaza Brzezno - Molo,4347.531571953508,5507,5378,644,1243,3031,690,-129,10885,1088.5,0.22571272925367714,0.1252950789903759,0.5503904122026512
4007,GDA179,Twarda 21,54.3742427,18.6310134,10,0,2,Plaza Brzezno - Molo,4398.0804829880935,8475,8264,746,2138,4974,748,-211,16739,1673.9,0.2522713864306785,0.08825958702064897,0.5869026548672567
4008,GDA180,"Aleja Grunwaldzka 19/23, 80-236 Gdańsk",54.37618037663131,18.614230389256303,10,1,3,Plaza Brzezno - Molo,4214.137642876493,15372,14777,872,4458,7848,2437,-595,30149,3014.9,0.290007806401249,0.15853499869893312,0.5105386416861827
4009,GDA181,"Aleja Grunwaldzka 30/32C, 80-229 Gdańsk",54.375647771204,18.614252353285902,16,3,2,Plaza Brzezno - Molo,4272.418764131734,11687,11423,789,3465,5808,1856,-264,23110,1444.375,0.2964832720116369,0.1588089330024814,0.4969624368956961
4010,GDA182,"Aleja Grunwaldzka 16, 80-236 Gdańsk",54.3751631,18.6177496,10,3,1,Plaza Brzezno - Molo,4296.984686561616,3785,3565,146,1196,1957,571,-220,7350,735,0.31598414795244384,0.15085865257595774,0.5170409511228534
4011,GDA183,"Bohaterów Getta Warszawskiego 8, 80-230 Gdańsk",54.37324948344809,18.615901015799068,10,1,0,Plaza Brzezno - Molo,4521.803522781029,7931,8253,482,2732,4508,484,322,16184,1618.4,0.3444710629176649,0.06102635228848821,0.5684024713150927
4012,GDA184,"Gabriela Narutowicza 11, 80-233 Gdańsk",54.3725143,18.6202129,10,1,0,Plaza Brzezno - Molo,4577.820463948908,5781,5702,169,2043,3290,438,-79,11483,1148.3,0.35339906590555265,0.07576543850544888,0.5691056910569106
4013,GDA185,"Trubadurów 6e, 80-205 Gdańsk",54.3732583,18.6256751,10,3,1,Plaza Brzezno - Molo,4487.616733558704,6305,5499,633,2029,2841,935,-806,11804,1180.4,0.3218080888183981,0.14829500396510706,0.4505947660586836
4014,GDA186,"Aleja Zwycięstwa 15, 80-219 Gdańsk",54.3720981,18.6257255,10,4,3,Plaza Brzezno - Molo,4616.662866420247,10352,9942,492,3009,4796,2177,-410,20294,2029.4,0.29066846986089645,0.21029752704791344,0.4632921174652241
4015,GDA187,"Do Studzienki 32, 80-227 Gdańsk",54.3700074,18.6106885,10,3,1,Plaza Brzezno - Molo,4929.452259450039,9443,9572,943,2834,3984,1871,129,19015,1901.5,0.30011648840410887,0.19813618553425819,0.4218998199724664
4016,GDA188,"Traugutta 81, 80-221 Gdańsk",54.3704346,18.6160961,10,2,0,Plaza Brzezno - Molo,4831.181545668011,4546,4631,217,1377,2763,314,85,9177,917.7,0.3029036515618126,0.06907171139463264,0.6077870655521338
4017,GDA189,"Jana III Sobieskiego 13, 80-216 Gdańsk",54.36708554791048,18.61281381928779,10,1,2,Plaza Brzezno - Molo,5227.75849778029,6031,5857,484,2205,2640,842,-174,11888,1188.8,0.36561100978278893,0.13961200464267948,0.4377383518487813
4018,GDA190,"Mariana Smoluchowskiego 16, 80-214 Gdańsk",54.3665723,18.6201621,10,1,2,Plaza Brzezno - Molo,5237.681932422263,7930,7759,314,2985,4406,385,-171,15689,1568.9,0.3764186633039092,0.048549810844892814,0.5556116015132408
4019,GDA191,"Traugutta 1, 80-221 Gdańsk",54.368406,18.6299202,10,1,3,Plaza Brzezno - Molo,5038.96239190218,9359,8938,855,3230,4417,1022,-421,18297,1829.7,0.3451223421305695,0.10919970082273747,0.4719521316379955
4020,GDA192,"Dębinki 7B, 80-211 Gdańsk",54.366357,18.6266482,10,4,1,Plaza Brzezno - Molo,5256.23861703852,9117,8990,340,3735,4810,383,-127,18107,1810.7,0.4096742349457058,0.04200943292749808,0.5275858286717122
4021,GDA193,Dębowa 3-1 80-208 Gdańsk,54.362416,18.629916,10,3,0,Plaza Brzezno - Molo,5703.544337624971,6951,6465,476,2722,2923,965,-486,13416,1341.6,0.39159833117537046,0.13882894547547114,0.4205150338080852
4022,GDA194,"Ludwika Pasteura 6, 80-215 Gdańsk",54.3622667,18.6054253,10,1,0,Plaza Brzezno - Molo,5840.3560555582235,3119,2893,296,1226,1410,299,-226,6012,601.2,0.3930747034305867,0.09586405899326707,0.45206797050336645
4023,GDA195,"Cygańska Góra 12C, 80-171 Gdańsk",54.3591433,18.6178024,10,0,2,Plaza Brzezno - Molo,6071.651345018756,1384,1195,247,558,458,164,-189,2579,257.9,0.4031791907514451,0.11849710982658959,0.3309248554913295
4024,GDA196,"Powstańców Warszawskich 53, 80-165 Gdańsk",54.3565491,18.6194251,10,0,1,Plaza Brzezno - Molo,6353.186867801969,3933,3796,418,1389,1619,566,-137,7729,772.9,0.3531655225019069,0.14391050088990592,0.41164505466564966
4025,GDA197,"Beethovena 19, 80-171 Gdańsk",54.355608,18.6139066,10,5,2,Plaza Brzezno - Molo,6485.494367021321,4263,3978,555,1343,1788,675,-285,8241,824.1,0.31503635937133473,0.15833919774806474,0.41942294159042925
4026,GDA198,"Beethovena 78, 80-171 Gdańsk",54.3560633,18.6065686,10,2,0,Plaza Brzezno - Molo,6502.700210251385,1406,1112,149,553,560,172,-294,2518,251.8,0.3933143669985775,0.12233285917496443,0.39829302987197723
4027,GDA199,"Ignacego Paderewskiego 7, 80-171 Gdańsk",54.3534891,18.6076306,10,1,1,Plaza Brzezno - Molo,6773.175233598127,2807,2639,419,1019,1083,346,-168,5446,544.6,0.363021018881368,0.12326327039543997,0.38582116138225864
4028,GDA200,"Karola Kurpińskiego 7, 80-169 Gdańsk",54.3534209,18.5998351,10,0,0,Plaza Brzezno - Molo,6879.761469165356,1818,1668,307,589,759,218,-150,3486,348.6,0.323982398239824,0.11991199119911991,0.4174917491749175
4029,GDA201,"Schuberta 79, 80-172 Gdańsk",54.3541029,18.5955175,10,0,1,Plaza Brzezno - Molo,6876.8322498669495,5541,5149,210,1736,3262,449,-392,10690,1069,0.31330084822234255,0.08103230463815196,0.5887024002887565
4030,GDA202,"Jaśkowa Dolina 93, 80-286 Gdańsk",54.364383,18.5889872,10,1,0,Plaza Brzezno - Molo,5935.610112447852,5795,5019,639,1968,2542,654,-776,10814,1081.4,0.33960310612597067,0.11285591026747196,0.43865401207937876
4031,GDA203,"Franciszka Zabłockiego 1B, 80-287 Gdańsk",54.3617528,18.593818,10,0,1,Plaza Brzezno - Molo,6097.617885022527,4582,3537,657,1733,1819,458,-1045,8119,811.9,0.37821911828895677,0.09995635093845483,0.3969882147533828
4032,GDA204,"ul. Nałkowskiej 3, 80-288 Gdańsk",54.360485,18.5898757,10,4,0,Plaza Brzezno - Molo,6316.970557521287,6597,5212,1085,1848,2799,1010,-1385,11809,1180.9,0.28012733060482037,0.15309989389116266,0.4242837653478854
4033,GDA205,"Rakoczego 17, 80-288 Gdańsk",54.3579299,18.5859542,10,3,2,Plaza Brzezno - Molo,6674.045943771412,8472,7539,921,2445,3898,1394,-933,16011,1601.1,0.28859773371104813,0.1645420207743154,0.4601038715769594
4034,GDA206,"Rakoczego 5, 80-288 Gdańsk",54.3589207,18.5784842,10,2,0,Plaza Brzezno - Molo,6770.176882965889,7178,6437,862,2008,3307,1140,-741,13615,1361.5,0.27974366118696015,0.15881861242685985,0.46071329061019783
4035,GDA207,Powstania Listopadowego 2A,54.3552956,18.5776858,10,1,2,Plaza Brzezno - Molo,7156.219682546171,5539,4319,1015,1730,2166,706,-1220,9858,985.8,0.3123307456219534,0.12745983029427693,0.3910453150388157
4036,GDA208,"ul. Bulońska 46, 80-288 Gdańsk",54.3522199,18.5762294,10,1,4,Plaza Brzezno - Molo,7506.288469505424,5097,4361,917,1556,2000,714,-736,9458,945.8,0.3052776142829115,0.14008240141259565,0.39238767902687854
4037,GDA209,Warneńska 4A,54.35740915884517,18.582937337071485,10,0,4,Plaza Brzezno - Molo,6802.581251816633,2872,1972,473,1050,955,394,-900,4844,484.4,0.36559888579387184,0.1371866295264624,0.3325208913649025
4038,GDA210,"Warneńska 4/6, 80-288 Gdańsk",54.357412271370805,18.583287565715636,10,0,4,Plaza Brzezno - Molo,6793.335789166224,6744,5114,983,2043,2833,1015,-1630,11858,1185.8,0.3029359430604982,0.1505041518386714,0.42007710557532624
4039,GDA211,Franciszka Rakoczego 23,54.3556929,18.5880039,10,0,4,Plaza Brzezno - Molo,6858.666160415032,4589,3777,465,1722,1818,637,-812,8366,836.6,0.37524515144911746,0.1388101983002833,0.39616474177380695
4040,GDA212,Generała Władysława Andersa 28,54.3533406,18.5495486,10,0,3,Plaza Brzezno - Molo,8272.291427962127,4707,4470,280,1416,2581,522,-237,9177,917.7,0.3008285532186106,0.11089866156787763,0.5483322710856172
4041,GDA213,"Gen. Władysława Andersa 2, 80-175 Gdańsk",54.3493715,18.5510681,10,0,1,Plaza Brzezno - Molo,8578.960224907678,4097,3674,338,1179,1939,696,-423,7771,777.1,0.2877715401513302,0.16988040029289725,0.4732731266780571
